,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
20737,1SacjiJXVYiv3ydALqEchb,Robin Schulz;David Guetta,"#Multiverse, If the Multiverse Is Real",On Repeat,0,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4.0,dance
41684,28xBhJANeXqB22ATSpTYiv,Moonspell,Wolfheart [Deluxe Edition (re-mastered & live versions)],Ataegina - re-mastered version,21,240133,False,0.47,0.799,4,-5.456,0,0.0317,0.00279,0.489,0.633,0.101,130.94,4.0,goth
35713,20afROj46L7SIMdaKUMEfy,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,Liga Pra Sua Ex,39,136097,False,0.702,0.846,4,-6.031,0,0.0396,0.535,0.0,0.111,0.964,171.936,4.0,forro
25220,3cbV252akVZInSvJk7jAYX,Irene Cara,What a Feelin',Flashdance...What a Feeling - Radio Edit,72,237053,False,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,4.0,disco
37041,2AEdT2ZKd14kzOouzdNOUj,Red Hot Chili Peppers,OK Boomers - Top Tunes,Californication,2,329733,False,0.592,0.765,9,-2.788,0,0.027,0.0021,0.00154,0.127,0.327,96.483,4.0,funk
40897,6EhGW7loyDD2BwPqeAKvoK,Paulo Cesar Baruk;Leandro Rodrigues,"Piano e Voz, Amigos e Pertences 2 (Ao Vivo)",Tua Forte Mão - Ao Vivo,39,270813,False,0.538,0.532,6,-8.487,0,0.0403,0.519,0.0,0.681,0.336,139.714,4.0,gospel
1836,22RPKKHCEqiEYQMjc7Ed9o,William Onyeabor,Anything You Sow,When The Going Is Smooth & Good,17,773800,False,0.826,0.629,3,-6.158,1,0.0486,0.357,0.38,0.0967,0.54,128.164,4.0,afrobeat
3788,7iyR2H3GRhBUrAxLJOhN0B,Curren$y,New Rap Icons,#Jetsgo,0,192320,True,0.502,0.812,2,-6.591,0,0.263,0.376,0.0,0.49,0.436,83.407,4.0,alternative
22585,4vWB3h09KFwuS62Ex7NllR,Infant Annihilator,The Elysian Grandeval Galèriarch,Soil the Stillborn,46,239696,True,0.236,0.981,6,-2.635,1,0.299,7.94e-06,0.874,0.325,0.134,160.114,4.0,death-metal
20479,10k9teyEyRep55WEzxz5oc,Burna Boy,New Rap 20s,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,dance
17424,3732IAzhrTY71dMHvVzcoB,Gold Geisha,Dominare,Dominare,40,151994,False,0.792,0.886,0,-3.377,1,0.0556,0.00768,0.853,0.121,0.258,120.006,4.0,club
30048,5so1wKv1JCcpllBGxrOjjL,David Guetta;Sam Martin,EDM Hits,Dangerous - David Guetta Banging Remix,0,367786,False,0.698,0.931,11,-4.32,0,0.0595,0.0237,0.852,0.0767,0.0825,128.004,4.0,edm
7962,4L5Oph7ovfWa0XNGb7NDw0,Doc Watson;David Grisman,Doc & Dawg,Bluegrass Stomp,20,297727,False,0.594,0.212,7,-14.929,1,0.0527,0.82,0.765,0.337,0.652,140.815,4.0,bluegrass
1562,0hvUNtmLVhnOXhZmkNtyqh,Victor Rice,Drink,La Mura,20,186909,False,0.545,0.608,8,-8.642,0,0.0309,0.409,0.881,0.312,0.975,141.849,4.0,afrobeat
21259,5CHXbSS76okOT6NeuEY9gr,Mr Eazi;Major Lazer;Nicki Minaj;Diplo;K4mo,Oh My Gawd (feat. Nicki Minaj & K4mo),Oh My Gawd (feat. Nicki Minaj & K4mo),45,180000,False,0.82,0.866,7,-3.859,0,0.214,0.152,0.0,0.0938,0.834,94.018,4.0,dancehall
24371,5oVfMqZc4IL0InTSJT955E,Surgeon,Pet 2000 (2014 Remaster),Badger Bite - 2014 Remaster,8,440517,False,0.828,0.71,10,-4.5,0,0.338,0.0305,0.0253,0.11,0.192,134.995,4.0,detroit-techno
40538,5Gho7QhaL1NbryZ24FkrqX,DJ PV;Arthur Henrique;Lex Skate Rock,Som da Liberdade 2.0,Dance e Não Se Canse (feat. Arthur Henrique & Lex Skate Rock),40,187613,False,0.725,0.792,9,-6.488,1,0.0336,0.0132,0.00308,0.185,0.963,127.992,4.0,gospel
32932,3U4KuguRkeLuhsZAl24ik3,Moderat,III (Deluxe Edition),The Fool,55,252066,False,0.499,0.491,7,-10.535,0,0.0359,0.504,0.719,0.205,0.122,132.725,4.0,electronic
38585,2qIV6BuKqYLJWzBBqHZrVG,Chicano Batman,Cycles of Existential Rhyme,Amor Verde,29,206120,False,0.49,0.646,2,-5.948,0,0.0299,0.234,0.0,0.167,0.618,126.0,3.0,garage
22589,11BisV6JO8xtjuEU5M0vyp,Traitors,Mental State,My Regrets,23,188009,True,0.443,0.991,4,-4.705,1,0.104,0.000441,0.407,0.84,0.0685,90.009,4.0,death-metal
22627,0EJKjeFSxi4Rh0qrFtv5Ni,MACABRE,Sinister Slaughter (Remastered),Zodiac,22,224613,True,0.279,0.996,9,-5.004,1,0.164,0.00068,0.866,0.322,0.0522,103.972,5.0,death-metal
1236,31ao406OGaNbH3p8KydsV6,Calle 13,Los De Atrás Vienen Conmigo,Intro Crónica De Un Nacimiento,27,95733,True,0.443,0.453,8,-9.763,0,0.12,0.532,0.0,0.167,0.477,93.877,1.0,afrobeat
38208,58FsmlVRQxpjFmXF8vSKMT,Maribou State,Kingdoms In Colour,Vale,63,247622,False,0.693,0.67,11,-8.863,0,0.0425,0.388,0.772,0.152,0.725,145.01,4.0,garage
33572,4jcIsQPXUXp866w3lT5AzO,brakence,caffeine,caffeine,58,198346,True,0.44,0.755,1,-5.982,1,0.413,0.107,0.0,0.0802,0.91,88.907,4.0,emo
28518,5MAM4PXb95MPl2JWSlMI6L,Rootkit;Anna Yvette,Against The Sun,Against The Sun,50,212288,False,0.325,0.663,11,-5.869,0,0.074,0.0313,0.0101,0.0737,0.147,174.04,4.0,dub
29154,05WA2W5m8omNt4EZ51MZf3,Krewella,Alibi,Alibi,42,215112,False,0.678,0.826,7,-4.663,0,0.0786,0.101,0.0,0.119,0.426,100.016,4.0,dubstep
1893,4dKAXHyIN8xkLTl5OIL9FN,Mulatu Astatke,Strut Afro-Beats,I Faram Gami I Faram - taken from Mulatu Steps Ahead,17,333400,False,0.538,0.593,5,-7.798,0,0.0388,0.871,0.878,0.0596,0.741,86.564,4.0,afrobeat
31739,13SgfMDRRldjdxzd6eKpQm,Juan Magán;Mariah Angeliq;Yera,Hora del taco sin auto,Amigos,0,177333,False,0.74,0.63,11,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,4.0,electro
27675,5dLcRQwMP3lfaaZpldHEZV,Logistics,"Crash, Bang, Wallop",Repetition,17,276893,False,0.608,0.678,2,-6.94,1,0.0331,0.0296,0.858,0.131,0.143,172.016,4.0,drum-and-bass
8403,4TBU6LHJyiqWOcBulNMmAJ,Devin Hoffman;Jessica Kline;Bronson Levy,Songwriter Pop,Damage Is Done,44,198909,False,0.785,0.626,6,-7.776,0,0.0516,0.388,0.0,0.353,0.451,110.96,4.0,blues
16935,2YF4qV9DzrcrSyddCkpTxV,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - A Classical Dawn,"Overture and Three Contredanses, K.106: Contredanse No. 3 in B Flat Major",3,99173,False,0.594,0.118,10,-17.044,1,0.043,0.977,0.367,0.0762,0.588,145.794,4.0,classical
162,03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4.0,acoustic
34657,4R203W90Sw4UBhtVMOtBKw,Fossils,Fossils,Nemesis,34,358714,False,0.62,0.64,5,-10.279,0,0.0399,0.0545,4.84e-05,0.1,0.405,113.008,4.0,folk
23388,1eWsKIHgYzYCMRwSwnNVE9,Ilkay Sencan;Vintage Culture;Yoelle;Dimitri Vegas,Superpowers (Dimitri Vegas Edit),Superpowers - Dimitri Vegas Edit,50,167015,False,0.789,0.86,4,-3.815,0,0.125,0.225,0.206,0.262,0.347,120.059,4.0,deep-house
29039,21J0nl589YArJoYUc2brCM,ILLENIUM;Skylar Grey,From The Ashes - New Beats,From the Ashes,0,253983,False,0.404,0.789,2,-4.516,1,0.0566,0.0243,0.000231,0.226,0.159,154.858,4.0,dubstep
30289,5HYSet3VZ5JPcUouFsNrOb,Becky Hill;Topic,Arbeitsmusik Herbst/Winter 2022/2023,My Heart Goes (La Di Da),0,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4.0,edm
19389,6uPNJqmDLsgAJnNTR5V7QP,ZZ Top,80's,Sharp Dressed Man - 2003 Remaster,0,253413,False,0.527,0.786,5,-8.01,1,0.0362,0.000153,0.00271,0.085,0.343,125.117,4.0,country
2285,4ZbIwC19U5soz0akMfbUqD,Rob Zombie,Rock & Halloween,Living Dead Girl,2,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4.0,alt-rock
6662,52KUWZO1AdRXIaIaKZor0R,Hypocrisy,Abducted,Abducted,19,170546,False,0.175,0.95,7,-7.358,1,0.121,0.0,0.846,0.322,0.125,119.416,4.0,black-metal
3069,5miFSFpVtDCmHp21YLkaHV,Oliver Tree,Here to Forever - All New Indie,Placeholder,1,159818,False,0.678,0.696,2,-4.361,1,0.0336,0.0346,0.0,0.374,0.421,82.489,4.0,alternative
36576,42HcUrNxi8D63EOwr8Cg5c,BB Brunes,Nico Teen Love (Edition Deluxe),Lalalove You,32,180813,False,0.616,0.757,9,-6.048,0,0.028,0.00033,1.14e-05,0.279,0.831,130.274,4.0,french
413,6f9qzNP6elRi8i2NgqGoE5,John Adams,Bohemian Rhapsody (Acoustic),Bohemian Rhapsody - Acoustic,52,173426,False,0.451,0.0665,0,-13.862,0,0.0516,0.967,1.06e-06,0.109,0.349,64.289,4.0,acoustic
41627,5FjCiMKUoEKP5ziXyggctH,Ugly Valley Boys,Double Down,Alota Guns,23,192773,False,0.585,0.618,4,-10.377,1,0.0254,0.776,0.0259,0.121,0.899,94.658,4.0,goth
3018,23PvWFdi76vER4p1e2Xroj,The Killers,Workout Hits 2023,Mr. Brightside,2,223973,False,0.344,0.931,1,-3.759,1,0.0783,0.00104,0.0,0.0903,0.251,148.104,4.0,alternative
31932,63bWXWGcWnRQvdS8bJWdkB,Alok;Alida,Love Again (feat. Alida),Love Again (feat. Alida),66,147401,False,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,4.0,electro
28530,3EgC9peIAOtKROIHsRqVVZ,Robert John Ardiff,Between the Bed and Room,People Talking,39,236075,False,0.56,0.269,0,-11.886,1,0.0351,0.811,0.0,0.166,0.172,128.652,4.0,dub
38750,60C3tBC9yPX9vzwYnPrDbd,CASTLEBEAT,Half Life,Cinema,53,222089,False,0.46,0.721,2,-7.347,1,0.0308,0.564,0.613,0.14,0.598,84.426,4.0,garage
35120,2sNb39NBEOOikeFCCBNdnF,Zé Vaqueiro,Do Melhor Jeito,Até Você Voltar Pra Mim,46,184736,False,0.734,0.929,8,-2.348,1,0.0433,0.534,0.0141,0.0881,0.969,154.046,4.0,forro
37771,6vM1FPqGxt1sQlI2ScEkfy,N.I.N.A,Stephen King,Stephen King,46,164589,True,0.701,0.578,2,-13.626,1,0.44,0.318,1.21e-06,0.136,0.457,140.049,4.0,funk
32557,01XFgRZfZI7oBagNf1Loml,Baauer,Harlem Shake,Harlem Shake,58,196664,False,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,electronic
10659,1SwYm2POOMHpHcL2p4pGXf,Krafty Kuts,The Remedy EP,Powerlord,12,244141,False,0.656,0.888,5,-4.525,0,0.0461,0.000638,0.686,0.112,0.691,124.016,4.0,breakbeat
14220,05XkXO6kIjWe1l4HcGPxTw,Muffin Man,The Muffin Man's Sweet Nursery Rhymes,The Muffin Man,50,77780,False,0.79,0.688,7,-7.836,1,0.0332,0.258,0.0,0.168,0.899,109.944,4.0,children
16163,1U1DAlctm9lKbTYUSczTgU,Yiruma,Klassische Weihnachtsmusik,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4.0,classical
40872,1BkYwLp35LlBJZwANUvzFs,Quatro por Um,Nada é Impossível,Um Deus Tão Grande,38,287184,False,0.352,0.677,4,-5.216,1,0.0333,0.474,0.0,0.758,0.22,134.014,4.0,gospel
33385,7MMfMzBJbXYfA37UYzRYUI,For Revenge,Get Closer with For Revenge,Putih Mata Memerah,41,297567,False,0.454,0.264,4,-13.661,1,0.0311,0.355,9.72e-06,0.149,0.236,92.71,4.0,emo
39219,2BiRLDcLc3ACgVSD8aO2EI,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 7, Coquette (Live in Japan, 2022)",0,71266,False,0.441,0.0391,10,-26.867,1,0.0409,0.993,0.897,0.111,0.508,132.385,3.0,german
14849,1tjtE7lMVWuE2P3cxfZ2JV,Kinderen voor Kinderen,41 - En toen?,Moeilijke vragen,29,160306,False,0.583,0.709,1,-3.985,1,0.0654,0.00348,0.0,0.25,0.534,75.066,4.0,children
23654,5jYntKRDo21t5sEQHx8OM2,Deeperise;Jabbar,Move On,Move On,50,247422,False,0.778,0.502,4,-10.358,0,0.0285,0.383,0.000506,0.0944,0.319,97.04,4.0,deep-house
6506,00IXrawIDidTg6RrN3pt6X,Khold,Svartsyn,Dystopi,18,241564,False,0.398,0.75,2,-13.219,1,0.0384,4.59e-06,0.00219,0.101,0.25,95.004,4.0,black-metal
28379,4kDZlKBNDgUCMKXui3ZGhL,Animadrop,When A Champion Falls,When A Champion Falls,45,245250,False,0.428,0.84,9,-3.749,1,0.21,0.00195,0.238,0.0516,0.0385,160.066,3.0,dub
32337,0L338uEl2VPRQGSLy5yuP3,Fabian Mazur;Snavs,Actuation ADE 2022 Pre-Party,Anthem,0,135600,False,0.45,0.96,9,-5.479,1,0.687,0.00317,0.000708,0.13,0.159,149.685,4.0,electronic
18129,2tKL6AuloHLRoEABV7jMdp,Ron White,A Little Unprofessional,Dr. Phil Story,27,964097,True,0.583,0.347,11,-20.926,1,0.929,0.938,0.0,0.832,0.254,111.135,4.0,comedy
32885,4hb4UJ9a4UvniY3vz4M5Y8,Lanek,OBOK TY,OBOK TY,34,179440,True,0.603,0.508,3,-7.126,0,0.0336,0.22,0.0,0.0483,0.168,115.802,4.0,electronic
38468,1sEzuZNasuG8s1OOHwYfN2,Hot Flash Heat Wave,Neapolitan,Gutter Girl,60,224714,False,0.519,0.809,1,-6.074,1,0.0646,0.182,0.51,0.0951,0.284,111.986,3.0,garage
29260,5Kpqr7t4KCI8vrnWrQ4H7B,ILLENIUM;Valerie Broussard;NURKO,Fallen Embers,Sideways,49,251830,False,0.474,0.792,5,-3.302,1,0.051,0.0662,1.09e-06,0.277,0.31,141.926,4.0,dubstep
16716,4gvMjEAFf64RJC2XH9j3Ls,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",3,71560,False,0.272,0.142,0,-22.839,1,0.0337,0.982,0.975,0.188,0.561,63.218,4.0,classical
36988,65sFu7f6QE80bJnUSePJQx,Josman,Matrix,Doobie,32,233009,True,0.67,0.674,9,-5.896,0,0.359,0.0671,0.0,0.0847,0.508,102.852,4.0,french
38326,6voIJ7OWwRabSZDC77D5Hp,Royal Blood,Typhoons,Trouble’s Coming,57,228400,False,0.775,0.688,1,-5.038,0,0.0384,0.0533,0.0,0.321,0.805,112.009,4.0,garage
27478,6QwP8TsZ0XHc9L4jPiBlTg,Bladerunner,Intensity,All My Love,18,330927,False,0.47,0.842,4,-1.628,0,0.0355,0.00303,0.851,0.126,0.0619,175.055,4.0,drum-and-bass
33467,1XtKDLAUMpkP7d5As2tMdo,MASN,Adrenaline,Adrenaline,55,146053,False,0.604,0.767,5,-5.235,1,0.0567,0.0724,0.0,0.315,0.662,166.912,4.0,emo
6940,4zD7fckgtkUcy4TBnabVuT,Dimmu Borgir,Alive in Torment (Live),Puritania - Live,16,186506,False,0.147,0.991,5,-2.818,0,0.287,0.000123,0.551,0.91,0.0863,83.017,4.0,black-metal
10256,16LIPBbLgc3KFg3tSsQoFU,Noisia;The Upbeats,Drum&BassArena 20 Years,Dead Limit,17,361395,False,0.579,0.975,1,-2.017,1,0.314,0.00404,0.783,0.125,0.0688,172.126,4.0,breakbeat
33761,4nushtVyhmJXKMiHWA0NLH,LIL DUSTY G,INSECTS,INSECTS,57,158346,True,0.582,0.397,2,-10.582,0,0.0453,0.379,0.0,0.0759,0.531,170.031,4.0,emo
16934,1QBDI0pYOFgskhDI0C7tKh,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 4. Variation III",1,94438,False,0.215,0.0904,5,-22.501,1,0.0448,0.992,0.892,0.123,0.465,111.983,5.0,classical
378,6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Back to Home,Who We Are,48,259877,False,0.521,0.507,7,-7.007,1,0.0319,0.0162,4.43e-05,0.148,0.153,108.168,4.0,acoustic
20215,15dtPbnxYgml88NcftK3VB,Katy Perry,Christmas 2022,Cozy Little Christmas,0,182520,False,0.775,0.608,7,-6.264,1,0.128,0.128,0.0,0.0895,0.56,137.494,4.0,dance
39674,22Lhq4mVPFWv3bjchAFDOl,Samo104,Bei Nacht,Bei Nacht,40,159637,True,0.702,0.67,1,-5.753,1,0.0372,0.0347,2.19e-06,0.0929,0.151,86.017,4.0,german
16255,2u2TfVpkHF0TPlWs4PVrdS,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 8a, Réplique (Live in Japan, 2022)",0,37680,False,0.445,0.034,10,-32.774,1,0.0448,0.991,0.976,0.113,0.329,76.042,4.0,classical
35888,5DV85kL8jwGlKT3RhAK2CZ,Bell Marques,Só as Antigas (Ao Vivo),Menina Me Dá Seu Amor - Ao Vivo,38,265728,False,0.589,0.932,7,-5.447,1,0.0414,0.0864,0.00244,0.525,0.818,99.006,4.0,forro
34504,7v5q8I9T7BJxcKOJRTQLzG,Nusrat Fateh Ali Khan,Best of Ustad Nusrat Fateh Ali Khan,Sanson Ki Mala Pe,38,1800520,False,0.481,0.567,11,-9.486,0,0.034,0.513,1.37e-05,0.346,0.845,141.63,3.0,folk
19572,58X3YpUUAWKjTuGiVAwRso,Chris Janson;Eric Church,New Country Hits,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4.0,country
37942,35W98rX4oGmjWAl59SKvwU,MC Ryan SP,Eai! Como Cê Tá?,Eai! Como Cê Tá?,42,221538,False,0.685,0.646,0,-4.599,0,0.381,0.391,0.0,0.35,0.625,130.33,4.0,funk
5381,0qniD6tjpPcGN9imRrBWLg,MADKID,CIRCUS,RISE,56,209226,False,0.472,0.929,7,-3.162,1,0.156,0.0197,0.0,0.345,0.481,165.104,4.0,anime
4757,57YoIlL4U1khGfYI5JEBEk,Eydís Evensen,Wandering II,Wandering II,46,159747,False,0.0951,0.155,7,-20.447,0,0.0342,0.865,0.776,0.0922,0.138,163.072,3.0,ambient
6297,1CWbHFlEu2B9vgdhlvXZD3,Therion,Les Fleurs du mal,Wahala manitou,21,152880,False,0.538,0.937,7,-3.27,1,0.0468,0.00223,0.000895,0.124,0.475,120.016,3.0,black-metal
35133,2CnCvYssfRhJ3yDngUcOuJ,Pablo,Um Novo Passo,Filmes e Histórias,46,229053,False,0.649,0.567,1,-5.726,1,0.0314,0.316,0.0,0.397,0.635,131.91,4.0,forro
37994,7fJCh476dJ84H0WzUeOjXE,Solomon Burke,Perfect Christmas Hits,Presents for Christmas,0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4.0,funk
7919,2rmZS6oaGVl9mHBk8iK0wk,Elephant Revival,Petals,Petals,23,148088,False,0.427,0.178,5,-13.935,1,0.0341,0.73,6.05e-06,0.11,0.29,140.088,3.0,bluegrass
32819,5y5qNTyfvCQ6s230gLSjlv,Hermitude;Mataya;Young Tapz,Dark Night Sweet Light,The Buzz,57,221786,False,0.735,0.583,0,-6.434,0,0.174,0.33,0.00137,0.122,0.497,140.969,4.0,electronic
5235,3suxjtJAZyKW9bfJQhTfIx,Rustage,Pirate King,Pirate King,50,164571,True,0.797,0.606,7,-9.388,1,0.382,0.28,0.0,0.334,0.696,139.736,4.0,anime
19370,35ES4VMxOzu4TtYulIL52v,Gabby Barrett,Burn Burn Burn - Hot Country Hits,Pick Me Up,0,169440,False,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4.0,country
14986,4DSw2TcqfzCzZ1VEQ8mPzJ,Twinkle Twinkle Little Rock Star,Lullaby Versions of Disney Classics,The Bare Necessities (Jungle Book),28,198095,False,0.744,0.266,0,-19.781,1,0.0438,0.915,0.928,0.0536,0.617,125.957,4.0,children
31855,4E2sMWXzxK3uYJerGbeUfp,Bazzi,Infinite Dream,Heaven,67,153391,False,0.798,0.575,5,-5.487,0,0.0351,0.145,2.23e-06,0.0601,0.685,114.989,4.0,electro
29988,6G1i0Uv6Nkhb9CnksXCfAx,Virtual Riot;Virus Syndicate,German Engineering EP,Show Up,41,267200,False,0.628,0.893,9,-4.206,1,0.146,0.00279,0.00173,0.0791,0.181,150.154,4.0,dubstep
31564,0ZnwzjB40zdTZrEwPvaRqG,Otnicka,Babel,Babel,60,198962,False,0.883,0.366,2,-9.731,0,0.0706,0.14,0.915,0.102,0.397,107.998,4.0,electro
22320,2AuCk65ltMN2JlleGQDVqB,Upon A Burning Body,The World Is My Enemy Now,Fountain of Wishes,25,212453,False,0.337,0.994,1,-2.672,0,0.152,0.000117,0.0,0.182,0.133,110.542,4.0,death-metal
23496,652AiJzLh0eVawEnf4xzLc,Format:B,"Solid Underground, Vol. 58",Edding 850 - Original Mix,0,436453,False,0.797,0.626,0,-5.942,1,0.0612,0.0011,0.873,0.0561,0.379,126.01,4.0,deep-house
13400,4706xUPwNxD438vIJ3ELxq,Larry Heard;Mr White,E.P.,You Rock Me - Long Version,42,372640,False,0.782,0.575,7,-11.613,1,0.0279,0.034,0.0153,0.109,0.777,114.027,4.0,chicago-house
23509,6KybXlftuqmAxRI05yqDfk,Hadise,Küçük Bir Yol,Küçük Bir Yol,69,280739,False,0.561,0.658,3,-6.023,0,0.028,0.0123,0.0,0.15,0.417,112.014,4.0,deep-house
14406,3RJt1iGZ5Idc9Li6Cq6fZu,LooLoo Kids,Skidamarink,Skidamarink,6,92307,False,0.727,0.643,7,-7.381,1,0.0656,0.312,0.00147,0.114,0.791,195.05,3.0,children
24868,0aoLrSGxBZxtAiuK3J03qq,Kenny Larkin,Metaphor (Expanded Edition),Amethyst,6,476360,False,0.534,0.358,0,-18.836,0,0.0417,0.459,0.77,0.112,0.346,134.041,4.0,detroit-techno
2738,1up0F8kK6mgObzqWi9Myom,Steve Earle,Finest Country,Jerusalem,0,236186,False,0.445,0.776,2,-4.492,1,0.0346,0.00252,0.0074,0.0981,0.403,118.379,4.0,alt-rock
38230,0hAMkY2kwdXPPDfQ1e3BmJ,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Dancing Shoes,63,141133,False,0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,4.0,garage
18221,6b26Ss8JlicCqIWZuvbOar,Christian Finnegan,Two for Flinching,Fireworks Are Lame,24,208186,True,0.624,0.724,1,-8.575,1,0.939,0.825,0.0,0.853,0.324,111.818,4.0,comedy
22531,5EtMSb48HPvR3cV7CkEKvX,Therion,Theli,Invocation of Naamah,24,329360,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,4.0,death-metal
25716,3plZG4ZdlqxIIZUSfieVO7,The Bangles,Different Light,Walk Like an Egyptian,38,204560,False,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4.0,disco
18134,77FIQASFJbI4Du7icaFaGH,Kyle Kinane,"""I Liked His Old Stuff Better""",This Track Is Not Called Dopeman,25,656768,True,0.659,0.671,4,-6.322,0,0.929,0.674,0.0,0.661,0.532,109.756,4.0,comedy
10567,15GtcFOUylVrEnst3QKETu,Shade k;Vazteria X;Zona Breakbeat DJ's,Elixir,Elixir - Shade K Remix,12,213649,False,0.892,0.882,4,-4.303,0,0.257,0.000726,0.0027,0.0844,0.708,129.986,4.0,breakbeat
2206,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0,alt-rock
7294,2MnPiFRuGco6J4EIQa9RDu,The Wood Brothers,Loaded,Pray Enough,28,212026,False,0.502,0.454,9,-6.811,1,0.0303,0.45,4.08e-05,0.142,0.464,141.861,4.0,bluegrass
166,68Yc9ylRZZPtsuVgtrxcDj,Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50,149000,False,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4.0,acoustic
24453,0Yxvhep05R6vGjRRXxDgYK,The Other People Place,Lifestyles Of The Laptop Café,It's Your Love,31,451133,False,0.805,0.259,6,-14.105,0,0.13,0.0081,0.884,0.0937,0.853,126.378,4.0,detroit-techno
38686,1lnmvZI7tetYRxnrzTh35K,British India,I Thought We Knew Each Other,I Thought We Knew Each Other,27,235165,False,0.291,0.919,8,-4.967,1,0.0569,0.0777,2.31e-05,0.103,0.571,165.93,4.0,garage
36763,3JTNg0Phoyh2ybwyjaCwxN,Swing;Le Motel,Marabout,Corbeaux,33,227973,False,0.88,0.587,2,-11.69,1,0.134,0.371,0.000218,0.0894,0.289,120.019,4.0,french
38073,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Is This It,Someday,70,183573,False,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4.0,garage
40699,63qYnhfLWKoEEBY6pLHkWf,Aline Barros,Aline Barros 20 Anos Ao Vivo,O Poder do Teu Amor (The Power Of Your Love) - Ao Vivo,40,372720,False,0.509,0.55,2,-7.17,0,0.0262,0.0731,0.0,0.682,0.397,136.969,4.0,gospel
27600,1tm7cZeRQFQsc2Nrpv8PYj,Pendulum,Nothing For Free,Driver,47,209515,False,0.4,0.979,1,-3.228,1,0.0822,5.65e-05,0.879,0.0631,0.202,173.92,4.0,drum-and-bass
26737,4gHVJrW7FY160u1XA5ddJ9,Larry Morey;Frank Churchill;Ed Plumb,Bambi,"Man Returns - From ""Bambi""/Score",20,123533,False,0.239,0.229,1,-19.128,1,0.0454,0.845,0.717,0.633,0.519,174.08,3.0,disney
40547,54AgI9qiaqc2VNgFUPEMZX,Aline Barros,Aline Barros 20 Anos Ao Vivo,Deus do Impossível - Ao Vivo,41,209600,False,0.346,0.55,7,-6.238,1,0.0284,0.476,1.09e-06,0.967,0.197,105.475,4.0,gospel
1920,6IriiwxCgBRs9XvGEl5BQa,Mandrill,We Are One,Happy Beat,17,318160,False,0.767,0.823,4,-7.006,0,0.0764,0.138,0.000522,0.123,0.812,107.857,4.0,afrobeat
